Year,MexState,Mode,TradeType,TradeValue,Weight
2016,Tlaxcala,Truck,Export,304597390.0,0.0
2016,Veracruz,Other/Unknown,Export,16411899.0,0.0
2016,Veracruz,Rail,Export,78247695.0,0.0
2016,Veracruz,Truck,Export,296907110.0,0.0
2016,Yucatan,Mail (U.S. Postal Service),Export,6625.0,0.0
2016,Yucatan,Other/Unknown,Export,9613039.0,0.0
2016,Yucatan,Rail,Export,192705414.0,0.0
2016,Yucatan,Truck,Export,97648582.0,0.0
2016,Zacatecas,Other/Unknown,Export,1561335.0,0.0
2016,Zacatecas,Rail,Export,55308296.0,0.0
2016,Zacatecas,Truck,Export,573408987.0,0.0
2017,Aguascalientes,Other/Unknown,Export,5812928.0,0.0
2017,Aguascalientes,Rail,Export,1047433149.0,0.0
2017,Aguascalientes,Truck,Export,1513073020.0,0.0
2017,Baja California,Other/Unknown,Export,141872958.0,0.0
2017,Baja California,Pipeline,Export,48360277.0,0.0
2017,Baja California,Rail,Export,179881642.0,0.0
2017,Baja California,Truck,Export,19186926658.0,0.0
2017,Baja California Sur,Other/Unknown,Export,6934628.0,0.0
2017,Baja California Sur,Rail,Export,7424799.0,0.0
2017,Baja California Sur,Truck,Export,281566306.0,0.0
2017,Campeche,Other/Unknown,Export,1643202.0,0.0
2017,Campeche,Pipeline,Export,575039996.0,0.0
2017,Campeche,Rail,Export,245764980.0,0.0
2017,Campeche,Truck,Export,2524900665.0,0.0
2017,Chiapas,Other/Unknown,Export,366482.0,0.0
2017,Chiapas,Truck,Export,44969390.0,0.0
2017,Chihuahua,Mail (U.S. Postal Service),Export,5998.0,0.0
2017,Chihuahua,Other/Unknown,Export,197121464.0,0.0
2017,Chihuahua,Pipeline,Export,2596904.0,0.0
2017,Chihuahua,Rail,Export,434723081.0,0.0
2017,Chihuahua,Truck,Export,33546309211.0,0.0
2017,Coahuila,Mail (U.S. Postal Service),Export,8545.0,0.0
2017,Coahuila,Other/Unknown,Export,17788495.0,0.0
2017,Coahuila,Pipeline,Export,1767968.0,0.0
2017,Coahuila,Rail,Export,1377364423.0,0.0
2017,Coahuila,Truck,Export,9895859610.0,0.0
2017,Colima,Other/Unknown,Export,668246.0,0.0
2017,Colima,Rail,Export,5809834.0,0.0
2017,Colima,Truck,Export,75947569.0,0.0
2017,Distrito Federal,Mail (U.S. Postal Service),Export,164630.0,0.0
2017,Distrito Federal,Other/Unknown,Export,280218773.0,0.0
2017,Distrito Federal,Pipeline,Export,1951544988.0,0.0
2017,Distrito Federal,Rail,Export,3597308221.0,0.0
2017,Distrito Federal,Truck,Export,12555020053.0,0.0
2017,Durango,Other/Unknown,Export,1602975.0,0.0
2017,Durango,Rail,Export,858709419.0,0.0
2017,Durango,Truck,Export,874053980.0,0.0
2017,Estado de Mexico,Mail (U.S. Postal Service),Export,231982.0,0.0
2017,Estado de Mexico,Other/Unknown,Export,787419699.0,0.0
2017,Estado de Mexico,Pipeline,Export,625747699.0,0.0
2017,Estado de Mexico,Rail,Export,4665461994.0,0.0
2017,Estado de Mexico,Truck,Export,15577474541.0,0.0
2017,Guanajuato,Other/Unknown,Export,8798148.0,0.0
2017,Guanajuato,Rail,Export,2830562590.0,0.0
2017,Guanajuato,Truck,Export,6058769767.0,0.0
2017,Guerrero,Other/Unknown,Export,2352264.0,0.0
2017,Guerrero,Rail,Export,916994.0,0.0
2017,Guerrero,Truck,Export,14229506.0,0.0
2017,Hidalgo,Other/Unknown,Export,2028067.0,0.0
2017,Hidalgo,Rail,Export,486943238.0,0.0
2017,Hidalgo,Truck,Export,552069744.0,0.0
2017,Jalisco,Mail (U.S. Postal Service),Export,36390.0,0.0
2017,Jalisco,Other/Unknown,Export,17325488.0,0.0
2017,Jalisco,Rail,Export,1841147286.0,0.0
2017,Jalisco,Truck,Export,5687878718.0,0.0
2017,Michoacan,Other/Unknown,Export,2656124.0,0.0
2017,Michoacan,Rail,Export,79969206.0,0.0
2017,Michoacan,Truck,Export,146552828.0,0.0
2017,Morelos,Other/Unknown,Export,29861795.0,0.0
2017,Morelos,Rail,Export,35415821.0,0.0
2017,Morelos,Truck,Export,364971339.0,0.0
2017,Nuevo Leon,Mail (U.S. Postal Service),Export,7102.0,0.0
2017,Nuevo Leon,Other/Unknown,Export,60037020.0,0.0
2017,Nuevo Leon,Rail,Export,2788990605.0,0.0
2017,Nuevo Leon,Truck,Export,17381024234.0,0.0
2017,Oaxaca,Other/Unknown,Export,794730.0,0.0
2017,Oaxaca,Rail,Export,5138288.0,0.0
2017,Oaxaca,Truck,Export,30226209.0,0.0
2017,Puebla,Mail (U.S. Postal Service),Export,1519307.0,0.0
2017,Puebla,Other/Unknown,Export,12784779.0,0.0
2017,Puebla,Rail,Export,219870018.0,0.0
2017,Puebla,Truck,Export,2628342689.0,0.0
2017,Queretaro,Mail (U.S. Postal Service),Export,61767.0,0.0
2017,Queretaro,Other/Unknown,Export,13445597.0,0.0
2017,Queretaro,Rail,Export,848890322.0,0.0
2017,Queretaro,Truck,Export,4248011337.0,0.0
2017,Quintana Roo,Mail (U.S. Postal Service),Export,25811.0,0.0
2017,Quintana Roo,Other/Unknown,Export,6785539.0,0.0
2017,Quintana Roo,Rail,Export,50787927.0,0.0
2017,Quintana Roo,Truck,Export,80727123.0,0.0
2017,San Luis Potosi,Mail (U.S. Postal Service),Export,14539.0,0.0
2017,San Luis Potosi,Other/Unknown,Export,4565467.0,0.0
2017,San Luis Potosi,Rail,Export,664614018.0,0.0
2017,San Luis Potosi,Truck,Export,3170232256.0,0.0
2017,Sinaloa,Other/Unknown,Export,91188654.0,0.0
2017,Sinaloa,Rail,Export,127437045.0,0.0
2017,Sinaloa,Truck,Export,693987916.0,0.0
2017,Sonora,Other/Unknown,Export,70126611.0,0.0
2017,Sonora,Rail,Export,1032989048.0,0.0
2017,Sonora,Truck,Export,6632081461.0,0.0
2017,Tabasco,Mail (U.S. Postal Service),Export,5000.0,0.0
2017,Tabasco,Other/Unknown,Export,243236.0,0.0
2017,Tabasco,Rail,Export,335808.0,0.0
2017,Tabasco,Truck,Export,94537435.0,0.0
2017,Tamaulipas,Mail (U.S. Postal Service),Export,14437.0,0.0
2017,Tamaulipas,Other/Unknown,Export,130446931.0,0.0
2017,Tamaulipas,Pipeline,Export,227377898.0,0.0
2017,Tamaulipas,Rail,Export,154531146.0,0.0
2017,Tamaulipas,Truck,Export,14868973363.0,0.0
2017,Tlaxcala,Other/Unknown,Export,268222.0,0.0
2017,Tlaxcala,Rail,Export,32916366.0,0.0
2017,Tlaxcala,Truck,Export,290412014.0,0.0
2017,Veracruz,Other/Unknown,Export,15360942.0,0.0
2017,Veracruz,Rail,Export,74459439.0,0.0
2017,Veracruz,Truck,Export,325161292.0,0.0
2017,Yucatan,Mail (U.S. Postal Service),Export,16888.0,0.0
2017,Yucatan,Other/Unknown,Export,7098418.0,0.0
2017,Yucatan,Rail,Export,193199267.0,0.0
2017,Yucatan,Truck,Export,102068028.0,0.0
2017,Zacatecas,Mail (U.S. Postal Service),Export,2787.0,0.0
2017,Zacatecas,Other/Unknown,Export,925261.0,0.0
2017,Zacatecas,Rail,Export,62922233.0,0.0
2017,Zacatecas,Truck,Export,569863807.0,0.0
2018,Aguascalientes,Mail (U.S. Postal Service),Export,249944.0,0.0
2018,Aguascalientes,Other/Unknown,Export,6135198.0,0.0
2018,Aguascalientes,Rail,Export,1157161636.0,0.0
2018,Aguascalientes,Truck,Export,1592852061.0,0.0
2018,Baja California,Other/Unknown,Export,135629842.0,0.0
2018,Baja California,Rail,Export,176476309.0,0.0
2018,Baja California,Truck,Export,21463916139.0,0.0
2018,Baja California Sur,Other/Unknown,Export,3462067.0,0.0
2018,Baja California Sur,Rail,Export,811576.0,0.0
2018,Baja California Sur,Truck,Export,146809157.0,0.0
2018,Campeche,Other/Unknown,Export,109721.0,0.0
2018,Campeche,Rail,Export,83396226.0,0.0
2018,Campeche,Truck,Export,1484007410.0,0.0
2018,Chiapas,Other/Unknown,Export,126440.0,0.0
2018,Chiapas,Rail,Export,2782276.0,0.0
2018,Chiapas,Truck,Export,76958516.0,0.0
2018,Chihuahua,Mail (U.S. Postal Service),Export,14000.0,0.0
2018,Chihuahua,Other/Unknown,Export,123852169.0,0.0
2018,Chihuahua,Pipeline,Export,2889822.0,0.0
2018,Chihuahua,Rail,Export,581793795.0,0.0
2018,Chihuahua,Truck,Export,36600132500.0,0.0
2018,Coahuila,Mail (U.S. Postal Service),Export,5343.0,0.0
2018,Coahuila,Other/Unknown,Export,8331931.0,0.0
2018,Coahuila,Rail,Export,1436979504.0,0.0
2018,Coahuila,Truck,Export,11116217680.0,0.0
2018,Colima,Other/Unknown,Export,424066.0,0.0
2018,Colima,Rail,Export,5431904.0,0.0
2018,Colima,Truck,Export,102945308.0,0.0
2018,Distrito Federal,Mail (U.S. Postal Service),Export,25065.0,0.0
2018,Distrito Federal,Other/Unknown,Export,465860739.0,0.0
2018,Distrito Federal,Pipeline,Export,3303548408.0,0.0
2018,Distrito Federal,Rail,Export,4505037489.0,0.0
2018,Distrito Federal,Truck,Export,11501773784.0,0.0
2018,Durango,Other/Unknown,Export,1278439.0,0.0
2018,Durango,Rail,Export,813162754.0,0.0
2018,Durango,Truck,Export,808271606.0,0.0
2018,Estado de Mexico,Mail (U.S. Postal Service),Export,192969.0,0.0
2018,Estado de Mexico,Other/Unknown,Export,287375612.0,0.0
2018,Estado de Mexico,Pipeline,Export,1116276237.0,0.0
2018,Estado de Mexico,Rail,Export,5412784465.0,0.0
2018,Estado de Mexico,Truck,Export,17988657585.0,0.0
2018,Guanajuato,Other/Unknown,Export,9065154.0,0.0
2018,Guanajuato,Rail,Export,2366972949.0,0.0
2018,Guanajuato,Truck,Export,6074446194.0,0.0
2018,Guerrero,Other/Unknown,Export,966513.0,0.0
2018,Guerrero,Rail,Export,126555.0,0.0
2018,Guerrero,Truck,Export,8235990.0,0.0
2018,Hidalgo,Mail (U.S. Postal Service),Export,5500.0,0.0
2018,Hidalgo,Other/Unknown,Export,2422785.0,0.0
2018,Hidalgo,Pipeline,Export,359272288.0,0.0
2018,Hidalgo,Rail,Export,298029508.0,0.0
2018,Hidalgo,Truck,Export,655902774.0,0.0
2018,Jalisco,Mail (U.S. Postal Service),Export,75084.0,0.0
2018,Jalisco,Other/Unknown,Export,16990005.0,0.0
2018,Jalisco,Rail,Export,1973810235.0,0.0
2018,Jalisco,Truck,Export,6190064595.0,0.0
2018,Michoacan,Mail (U.S. Postal Service),Export,15043.0,0.0
2018,Michoacan,Other/Unknown,Export,2938303.0,0.0
2018,Michoacan,Rail,Export,93812758.0,0.0
2018,Michoacan,Truck,Export,162440536.0,0.0
2018,Morelos,Mail (U.S. Postal Service),Export,13753.0,0.0
2018,Morelos,Other/Unknown,Export,15378305.0,0.0
2018,Morelos,Rail,Export,27110029.0,0.0
2018,Morelos,Truck,Export,351943301.0,0.0
2018,Nuevo Leon,Mail (U.S. Postal Service),Export,64937.0,0.0
2018,Nuevo Leon,Other/Unknown,Export,80569796.0,0.0
2018,Nuevo Leon,Pipeline,Export,43295131.0,0.0
2018,Nuevo Leon,Rail,Export,3126798713.0,0.0
2018,Nuevo Leon,Truck,Export,18953002279.0,0.0
2018,Oaxaca,Other/Unknown,Export,772137.0,0.0
2018,Oaxaca,Rail,Export,7192441.0,0.0
2018,Oaxaca,Truck,Export,31771153.0,0.0
2018,Puebla,Mail (U.S. Postal Service),Export,256880.0,0.0
2018,Puebla,Other/Unknown,Export,4901145.0,0.0
2018,Puebla,Rail,Export,172631342.0,0.0
2018,Puebla,Truck,Export,2903433103.0,0.0
2018,Queretaro,Mail (U.S. Postal Service),Export,27238.0,0.0
2018,Queretaro,Other/Unknown,Export,23795742.0,0.0
2018,Queretaro,Rail,Export,823906361.0,0.0
2018,Queretaro,Truck,Export,4528339726.0,0.0
2018,Quintana Roo,Mail (U.S. Postal Service),Export,4400.0,0.0
2018,Quintana Roo,Other/Unknown,Export,7664930.0,0.0
2018,Quintana Roo,Rail,Export,27144147.0,0.0
2018,Quintana Roo,Truck,Export,94075417.0,0.0
2018,San Luis Potosi,Mail (U.S. Postal Service),Export,50313.0,0.0
2018,San Luis Potosi,Other/Unknown,Export,4369287.0,0.0
2018,San Luis Potosi,Rail,Export,933550884.0,0.0
2018,San Luis Potosi,Truck,Export,3768557965.0,0.0
2018,Sinaloa,Mail (U.S. Postal Service),Export,96350.0,0.0
2018,Sinaloa,Other/Unknown,Export,92543209.0,0.0
2018,Sinaloa,Rail,Export,138113134.0,0.0
2018,Sinaloa,Truck,Export,673882513.0,0.0
2018,Sonora,Other/Unknown,Export,65658277.0,0.0
2018,Sonora,Rail,Export,959419310.0,0.0
2018,Sonora,Truck,Export,7256306221.0,0.0
2018,Tabasco,Other/Unknown,Export,900621.0,0.0
2018,Tabasco,Rail,Export,255721.0,0.0
2018,Tabasco,Truck,Export,133908366.0,0.0
2018,Tamaulipas,Mail (U.S. Postal Service),Export,6169.0,0.0
2018,Tamaulipas,Other/Unknown,Export,165207629.0,0.0
2018,Tamaulipas,Pipeline,Export,218193045.0,0.0
2018,Tamaulipas,Rail,Export,118287347.0,0.0
2018,Tamaulipas,Truck,Export,14656493373.0,0.0
2018,Tlaxcala,Mail (U.S. Postal Service),Export,14586.0,0.0
2018,Tlaxcala,Other/Unknown,Export,268780.0,0.0
2018,Tlaxcala,Rail,Export,34456001.0,0.0
2018,Tlaxcala,Truck,Export,256130148.0,0.0
2018,Veracruz,Other/Unknown,Export,14085323.0,0.0
2018,Veracruz,Rail,Export,70235900.0,0.0
2018,Veracruz,Truck,Export,341620950.0,0.0
2018,Yucatan,Other/Unknown,Export,11924538.0,0.0
2018,Yucatan,Rail,Export,192855988.0,0.0
2018,Yucatan,Truck,Export,89116486.0,0.0
2018,Zacatecas,Other/Unknown,Export,942857.0,0.0
2018,Zacatecas,Rail,Export,42171362.0,0.0
2018,Zacatecas,Truck,Export,545682167.0,0.0
2019,Aguascalientes,Mail (U.S. Postal Service),Export,258376.0,0.0
2019,Aguascalientes,Other/Unknown,Export,5086306.0,0.0
2019,Aguascalientes,Rail,Export,1137695369.0,0.0
2019,Aguascalientes,Truck,Export,1523377863.0,0.0
2019,Baja California,Other/Unknown,Export,140824996.0,0.0
2019,Baja California,Pipeline,Export,117792241.0,0.0
2019,Baja California,Rail,Export,189845856.0,0.0
2019,Baja California,Truck,Export,21202547234.0,0.0
2019,Baja California Sur,Other/Unknown,Export,141893.0,0.0
2019,Baja California Sur,Rail,Export,795274.0,0.0
2019,Baja California Sur,Truck,Export,117416804.0,0.0
2019,Campeche,Mail (U.S. Postal Service),Export,27315.0,0.0
2019,Campeche,Other/Unknown,Export,275372.0,0.0
2019,Campeche,Rail,Export,121934335.0,0.0
2019,Campeche,Truck,Export,1588484362.0,0.0
2019,Chiapas,Mail (U.S. Postal Service),Export,9786.0,0.0
2019,Chiapas,Other/Unknown,Export,120376.0,0.0
2019,Chiapas,Rail,Export,2956529.0,0.0
2019,Chiapas,Truck,Export,112445288.0,0.0
2019,Chihuahua,Mail (U.S. Postal Service),Export,125281.0,0.0
2019,Chihuahua,Other/Unknown,Export,125741658.0,0.0
2019,Chihuahua,Pipeline,Export,28471718.0,0.0
2019,Chihuahua,Rail,Export,783561736.0,0.0
2019,Chihuahua,Truck,Export,38376195347.0,0.0
2019,Coahuila,Mail (U.S. Postal Service),Export,5498.0,0.0
2019,Coahuila,Other/Unknown,Export,18672512.0,0.0
2019,Coahuila,Rail,Export,1434346170.0,0.0
2019,Coahuila,Truck,Export,10382433417.0,0.0
2019,Colima,Other/Unknown,Export,615723.0,0.0
2019,Colima,Rail,Export,3604640.0,0.0
2019,Colima,Truck,Export,82868393.0,0.0
2019,Distrito Federal,Mail (U.S. Postal Service),Export,12429.0,0.0
2019,Distrito Federal,Other/Unknown,Export,324782185.0,0.0
2019,Distrito Federal,Pipeline,Export,3320854658.0,0.0
2019,Distrito Federal,Rail,Export,4423259933.0,0.0
2019,Distrito Federal,Truck,Export,10300742468.0,0.0
2019,Durango,Other/Unknown,Export,981391.0,0.0
2019,Durango,Rail,Export,813902128.0,0.0
2019,Durango,Truck,Export,820045060.0,0.0
2019,Estado de Mexico,Mail (U.S. Postal Service),Export,358316.0,0.0
2019,Estado de Mexico,Other/Unknown,Export,316529883.0,0.0
2019,Estado de Mexico,Pipeline,Export,811414269.0,0.0
2019,Estado de Mexico,Rail,Export,5390558495.0,0.0
2019,Estado de Mexico,Truck,Export,17649456870.0,0.0
2019,Guanajuato,Other/Unknown,Export,7498558.0,0.0
2019,Guanajuato,Rail,Export,1562704821.0,0.0
2019,Guanajuato,Truck,Export,6607348553.0,0.0
2019,Guerrero,Other/Unknown,Export,359209.0,0.0
2019,Guerrero,Truck,Export,9090152.0,0.0
2019,Hidalgo,Other/Unknown,Export,1642582.0,0.0
2019,Hidalgo,Pipeline,Export,283150821.0,0.0
2019,Hidalgo,Rail,Export,247531326.0,0.0
2019,Hidalgo,Truck,Export,662792169.0,0.0
2019,Jalisco,Mail (U.S. Postal Service),Export,45078.0,0.0
2019,Jalisco,Other/Unknown,Export,33428551.0,0.0
2019,Jalisco,Rail,Export,1726381622.0,0.0
2019,Jalisco,Truck,Export,5458374551.0,0.0
2019,Michoacan,Mail (U.S. Postal Service),Export,3600.0,0.0
2019,Michoacan,Other/Unknown,Export,2894837.0,0.0
2019,Michoacan,Rail,Export,85148257.0,0.0
2019,Michoacan,Truck,Export,230910662.0,0.0
2019,Morelos,Mail (U.S. Postal Service),Export,6111.0,0.0
2019,Morelos,Other/Unknown,Export,1726131.0,0.0
2019,Morelos,Rail,Export,23004444.0,0.0
2019,Morelos,Truck,Export,430132643.0,0.0
2019,Nuevo Leon,Mail (U.S. Postal Service),Export,185038.0,0.0
2019,Nuevo Leon,Other/Unknown,Export,72144846.0,0.0
2019,Nuevo Leon,Pipeline,Export,48860379.0,0.0
2019,Nuevo Leon,Rail,Export,2768968594.0,0.0
2019,Nuevo Leon,Truck,Export,18006100673.0,0.0
2019,Oaxaca,Other/Unknown,Export,626611.0,0.0
2019,Oaxaca,Rail,Export,3719412.0,0.0
2019,Oaxaca,Truck,Export,24683658.0,0.0
2019,Puebla,Mail (U.S. Postal Service),Export,15389.0,0.0
2019,Puebla,Other/Unknown,Export,2218075.0,0.0
2019,Puebla,Rail,Export,123588206.0,0.0
2019,Puebla,Truck,Export,2680025968.0,0.0
2019,Queretaro,Mail (U.S. Postal Service),Export,4540.0,0.0
2019,Queretaro,Other/Unknown,Export,24107009.0,0.0
2019,Queretaro,Rail,Export,910333480.0,0.0
2019,Queretaro,Truck,Export,4710004805.0,0.0
2019,Quintana Roo,Mail (U.S. Postal Service),Export,3100.0,0.0
2019,Quintana Roo,Other/Unknown,Export,14584852.0,0.0
2019,Quintana Roo,Rail,Export,49184990.0,0.0
2019,Quintana Roo,Truck,Export,88619817.0,0.0
2019,San Luis Potosi,Mail (U.S. Postal Service),Export,109104.0,0.0
2019,San Luis Potosi,Other/Unknown,Export,5840853.0,0.0
2019,San Luis Potosi,Rail,Export,753735758.0,0.0
2019,San Luis Potosi,Truck,Export,3627345980.0,0.0
2019,Sinaloa,Mail (U.S. Postal Service),Export,52355.0,0.0
2019,Sinaloa,Other/Unknown,Export,104851246.0,0.0
2019,Sinaloa,Rail,Export,105257578.0,0.0
2019,Sinaloa,Truck,Export,702168272.0,0.0
2019,Sonora,Other/Unknown,Export,69128117.0,0.0
2019,Sonora,Rail,Export,1416837768.0,0.0
2019,Sonora,Truck,Export,7166864589.0,0.0
2019,Tabasco,Other/Unknown,Export,1395858.0,0.0
2019,Tabasco,Rail,Export,5500.0,0.0
2019,Tabasco,Truck,Export,168615680.0,0.0
2019,Tamaulipas,Mail (U.S. Postal Service),Export,3545.0,0.0
2019,Tamaulipas,Other/Unknown,Export,197446541.0,0.0
2019,Tamaulipas,Pipeline,Export,310182673.0,0.0
2019,Tamaulipas,Rail,Export,118919518.0,0.0
2019,Tamaulipas,Truck,Export,14139577556.0,0.0
2019,Tlaxcala,Mail (U.S. Postal Service),Export,6995.0,0.0
2019,Tlaxcala,Other/Unknown,Export,293170.0,0.0
2019,Tlaxcala,Rail,Export,39091522.0,0.0
2019,Tlaxcala,Truck,Export,265531595.0,0.0
2019,Veracruz,Mail (U.S. Postal Service),Export,9314.0,0.0
2019,Veracruz,Other/Unknown,Export,14327201.0,0.0
2019,Veracruz,Rail,Export,83879583.0,0.0
2019,Veracruz,Truck,Export,310881198.0,0.0
2019,Yucatan,Other/Unknown,Export,13261741.0,0.0
2019,Yucatan,Rail,Export,136348093.0,0.0
2019,Yucatan,Truck,Export,104778346.0,0.0
2019,Zacatecas,Other/Unknown,Export,1080155.0,0.0
2019,Zacatecas,Rail,Export,34396159.0,0.0
2019,Zacatecas,Truck,Export,352639488.0,0.0
2020,Aguascalientes,Mail (U.S. Postal Service),Export,53698.0,0.0
2020,Aguascalientes,Other/Unknown,Export,9911027.0,0.0
2020,Aguascalientes,Rail,Export,1030529966.0,0.0
2020,Aguascalientes,Truck,Export,1383403675.0,0.0
2020,Baja California,Mail (U.S. Postal Service),Export,24750.0,0.0
2020,Baja California,Other/Unknown,Export,135574029.0,0.0
2020,Baja California,Pipeline,Export,132535039.0,0.0
2020,Baja California,Rail,Export,207830602.0,0.0
2020,Baja California,Truck,Export,18546666969.0,0.0
2020,Baja California Sur,Other/Unknown,Export,268523.0,0.0
2020,Baja California Sur,Rail,Export,902299.0,0.0
2020,Baja California Sur,Truck,Export,116808449.0,0.0
2020,Campeche,Other/Unknown,Export,56757.0,0.0
2020,Campeche,Rail,Export,181015969.0,0.0
2020,Campeche,Truck,Export,1434217265.0,0.0
2020,Chiapas,Mail (U.S. Postal Service),Export,17500.0,0.0
2020,Chiapas,Other/Unknown,Export,197632.0,0.0
2020,Chiapas,Rail,Export,771392.0,0.0
2020,Chiapas,Truck,Export,85262076.0,0.0
2020,Chihuahua,Mail (U.S. Postal Service),Export,3571.0,0.0
2020,Chihuahua,Other/Unknown,Export,131314566.0,0.0
2020,Chihuahua,Pipeline,Export,55878332.0,0.0
2020,Chihuahua,Rail,Export,391733066.0,0.0
2020,Chihuahua,Truck,Export,33567846775.0,0.0
2020,Coahuila,Other/Unknown,Export,14266828.0,0.0
2020,Coahuila,Rail,Export,833658490.0,0.0
2020,Coahuila,Truck,Export,7600051546.0,0.0
2020,Colima,Mail (U.S. Postal Service),Export,2630.0,0.0
2020,Colima,Other/Unknown,Export,698267.0,0.0
2020,Colima,Rail,Export,1746399.0,0.0
2020,Colima,Truck,Export,78064510.0,0.0
2020,Distrito Federal,Mail (U.S. Postal Service),Export,39171.0,0.0
2020,Distrito Federal,Other/Unknown,Export,47606876.0,0.0
2020,Distrito Federal,Pipeline,Export,3557650895.0,0.0
2020,Distrito Federal,Rail,Export,3144147206.0,0.0
2020,Distrito Federal,Truck,Export,8595109777.0,0.0
2020,Durango,Other/Unknown,Export,1039478.0,0.0
2020,Durango,Rail,Export,844689501.0,0.0
2020,Durango,Truck,Export,747300786.0,0.0
2020,Estado de Mexico,Mail (U.S. Postal Service),Export,82134.0,0.0
2020,Estado de Mexico,Other/Unknown,Export,285868430.0,0.0
2020,Estado de Mexico,Pipeline,Export,338848851.0,0.0
2020,Estado de Mexico,Rail,Export,4318528026.0,0.0
2020,Estado de Mexico,Truck,Export,15701007716.0,0.0
2020,Guanajuato,Mail (U.S. Postal Service),Export,97650.0,0.0
2020,Guanajuato,Other/Unknown,Export,5724453.0,0.0
2020,Guanajuato,Rail,Export,649653699.0,0.0
2020,Guanajuato,Truck,Export,6047227386.0,0.0
2020,Guerrero,Other/Unknown,Export,388454.0,0.0
2020,Guerrero,Rail,Export,11234837.0,0.0
2020,Guerrero,Truck,Export,16530980.0,0.0
2020,Hidalgo,Mail (U.S. Postal Service),Export,9346.0,0.0
2020,Hidalgo,Other/Unknown,Export,1121277.0,0.0
2020,Hidalgo,Pipeline,Export,273807361.0,0.0
2020,Hidalgo,Rail,Export,181448685.0,0.0
2020,Hidalgo,Truck,Export,377059403.0,0.0
2020,Jalisco,Mail (U.S. Postal Service),Export,10999.0,0.0
2020,Jalisco,Other/Unknown,Export,32749717.0,0.0
2020,Jalisco,Rail,Export,1558059321.0,0.0
2020,Jalisco,Truck,Export,4798160927.0,0.0
2020,Michoacan,Mail (U.S. Postal Service),Export,35573.0,0.0
2020,Michoacan,Other/Unknown,Export,2056515.0,0.0
2020,Michoacan,Rail,Export,97771369.0,0.0
2020,Michoacan,Truck,Export,149405860.0,0.0
2020,Morelos,Mail (U.S. Postal Service),Export,3457.0,0.0
2020,Morelos,Other/Unknown,Export,1318511.0,0.0
2020,Morelos,Rail,Export,27304978.0,0.0
2020,Morelos,Truck,Export,426525620.0,0.0
2020,Nuevo Leon,Mail (U.S. Postal Service),Export,52566.0,0.0
2020,Nuevo Leon,Other/Unknown,Export,132117762.0,0.0
2020,Nuevo Leon,Pipeline,Export,155623721.0,0.0
2020,Nuevo Leon,Rail,Export,2475417584.0,0.0
2020,Nuevo Leon,Truck,Export,15728958846.0,0.0
2020,Oaxaca,Other/Unknown,Export,420436.0,0.0
2020,Oaxaca,Rail,Export,1903132.0,0.0
2020,Oaxaca,Truck,Export,21982710.0,0.0
2020,Puebla,Other/Unknown,Export,4893178.0,0.0
2020,Puebla,Rail,Export,99529751.0,0.0
2020,Puebla,Truck,Export,2327726157.0,0.0
2020,Queretaro,Mail (U.S. Postal Service),Export,9355.0,0.0
2020,Queretaro,Other/Unknown,Export,14770899.0,0.0
2020,Queretaro,Rail,Export,1044252069.0,0.0
2020,Queretaro,Truck,Export,4263077447.0,0.0
2020,Quintana Roo,Mail (U.S. Postal Service),Export,17195.0,0.0
2020,Quintana Roo,Other/Unknown,Export,1318832.0,0.0
2020,Quintana Roo,Rail,Export,33241992.0,0.0
2020,Quintana Roo,Truck,Export,75996703.0,0.0
2020,San Luis Potosi,Other/Unknown,Export,4178944.0,0.0
2020,San Luis Potosi,Rail,Export,364287073.0,0.0
2020,San Luis Potosi,Truck,Export,3198854899.0,0.0
2020,Sinaloa,Other/Unknown,Export,109196584.0,0.0
2020,Sinaloa,Rail,Export,155140067.0,0.0
2020,Sinaloa,Truck,Export,690563482.0,0.0
2020,Sonora,Other/Unknown,Export,55550276.0,0.0
2020,Sonora,Rail,Export,1004177539.0,0.0
2020,Sonora,Truck,Export,6430633308.0,0.0
2020,Tabasco,Other/Unknown,Export,4041261.0,0.0
2020,Tabasco,Truck,Export,148547487.0,0.0
2020,Tamaulipas,Mail (U.S. Postal Service),Export,3672.0,0.0
2020,Tamaulipas,Other/Unknown,Export,204268290.0,0.0
2020,Tamaulipas,Pipeline,Export,377539305.0,0.0
2020,Tamaulipas,Rail,Export,874949099.0,0.0
2020,Tamaulipas,Truck,Export,11677520533.0,0.0
2020,Tlaxcala,Mail (U.S. Postal Service),Export,5984.0,0.0
2020,Tlaxcala,Other/Unknown,Export,286866.0,0.0
2020,Tlaxcala,Rail,Export,28772892.0,0.0
2020,Tlaxcala,Truck,Export,228838505.0,0.0
2020,Veracruz,Other/Unknown,Export,7422159.0,0.0
2020,Veracruz,Rail,Export,47830849.0,0.0
2020,Veracruz,Truck,Export,389926862.0,0.0
2020,Yucatan,Mail (U.S. Postal Service),Export,3108.0,0.0
2020,Yucatan,Other/Unknown,Export,3763647.0,0.0
2020,Yucatan,Rail,Export,178964135.0,0.0
2020,Yucatan,Truck,Export,77933416.0,0.0
2020,Zacatecas,Other/Unknown,Export,1172274.0,0.0
2020,Zacatecas,Rail,Export,33402219.0,0.0
2020,Zacatecas,Truck,Export,275882411.0,0.0
2021,Aguascalientes,Mail (U.S. Postal Service),Export,9014.0,0.0
